id,collection,role,title_bg,title_en,review_url_bg,review_url_en,api_url,source_count,source_ids,source_urls,license_statuses,has_open_license,has_public_reference_terms,has_license_or_reuse_status,needs_multi_source_review,editorial_status,blockers
place-hisar-kapia,places,primary_entity,Хисар капия,Hisar Kapia,/places/place-hisar-kapia/,/en/places/place-hisar-kapia/,/api/history/places.json,3,source-wikipedia-hisar-kapia|source-wikidata-hisar-kapia-q12298081|source-wikimedia-commons-file-pli-hisarkapija001-jpg,https://en.wikipedia.org/wiki/Hisar_Kapia|https://www.wikidata.org/wiki/Q12298081|https://commons.wikimedia.org/wiki/File:PLI-HisarKapija001.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-st-louis-cathedral,places,primary_entity,Катедрала „Свети Лудвиг“,Cathedral of St Louis,/places/place-st-louis-cathedral/,/en/places/place-st-louis-cathedral/,/api/history/places.json,3,source-wikipedia-cathedral-of-st-louis-plovdiv|source-wikidata-cathedral-of-st-louis-q2942391|source-wikimedia-commons-file-plovdiv-saint-louis-cathedral-2024-02-jpg,"https://en.wikipedia.org/wiki/Cathedral_of_St_Louis_(Plovdiv)|https://www.wikidata.org/wiki/Q2942391|https://commons.wikimedia.org/wiki/File:Plovdiv,_Saint_Louis_cathedral_2024_02.jpg",open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-holy-mother-of-god,places,primary_entity,Църква „Успение Богородично“,Church of the Holy Mother of God,/places/place-holy-mother-of-god/,/en/places/place-holy-mother-of-god/,/api/history/places.json,3,source-wikipedia-church-of-the-holy-mother-of-god-plovdiv|source-wikidata-church-of-the-holy-mother-of-god-q966311|source-wikimedia-commons-file-st-bogoroditza-plovdiv-jpg,"https://en.wikipedia.org/wiki/Church_of_the_Holy_Mother_of_God,_Plovdiv|https://www.wikidata.org/wiki/Q966311|https://commons.wikimedia.org/wiki/File:St._Bogoroditza_plovdiv.jpg",open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-st-george-armenian-church,places,primary_entity,Арменска църква „Свети Георги“,Saint George Armenian Church,/places/place-st-george-armenian-church/,/en/places/place-st-george-armenian-church/,/api/history/places.json,2,source-wikidata-saint-george-church-q55399583|source-wikimedia-commons-file-st-george-armenian-church-jpg,https://www.wikidata.org/wiki/Q55399583|https://commons.wikimedia.org/wiki/File:St-George-Armenian-Church.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-lamartine-house,places,primary_entity,Ламартинова къща,Lamartine House,/places/place-lamartine-house/,/en/places/place-lamartine-house/,/api/history/places.json,2,source-wikidata-lamartine-house-q12284656|source-wikimedia-commons-file-old-town3-jpg,https://www.wikidata.org/wiki/Q12284656|https://commons.wikimedia.org/wiki/File:Old_town3.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-stoyan-chomakov-house,places,primary_entity,Къща на Стоян Чомаков,Stoyan Chomakov House,/places/place-stoyan-chomakov-house/,/en/places/place-stoyan-chomakov-house/,/api/history/places.json,2,source-wikidata-stoyan-chomakov-house-q38654916|source-wikimedia-commons-file-portra-artgallery001-jpg,https://www.wikidata.org/wiki/Q38654916|https://commons.wikimedia.org/wiki/File:Portra-ArtGallery001.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-hadzhi-dragan-kaloferetsa-house,places,primary_entity,Къща на хаджи Драган Калофереца,Hadzhi Dragan Kaloferetsa House,/places/place-hadzhi-dragan-kaloferetsa-house/,/en/places/place-hadzhi-dragan-kaloferetsa-house/,/api/history/places.json,2,source-wikidata-hadzhi-dragan-kaloferetsa-house-q108602080|source-wikimedia-commons-hadzhidragankaloferetsahouse-plovdiv001-jpg,https://www.wikidata.org/wiki/Q108602080|https://commons.wikimedia.org/wiki/File:HadzhiDraganKaloferetsaHouse-Plovdiv001.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-mevlevi-hane,places,primary_entity,Мевлеви хане,Mevlevi Hane,/places/place-mevlevi-hane/,/en/places/place-mevlevi-hane/,/api/history/places.json,2,source-wikidata-dervish-monastery-plovdiv-q37813757|source-wikimedia-commons-file-portra-mevlevihane004-jpg,https://www.wikidata.org/wiki/Q37813757|https://commons.wikimedia.org/wiki/File:Portra-MevleviHane004.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-chalakova-house,places,primary_entity,Чалъкова къща,Chalakov House,/places/place-chalakova-house/,/en/places/place-chalakova-house/,/api/history/places.json,2,source-wikidata-chalakov-house-q37814053|source-wikimedia-commons-file-pli-chalakovakashta002-jpg,https://www.wikidata.org/wiki/Q37814053|https://commons.wikimedia.org/wiki/File:PLI-ChalakovaKashta002.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-chifte-hamam,places,primary_entity,Чифте хамам,Chifte Hamam,/places/place-chifte-hamam/,/en/places/place-chifte-hamam/,/api/history/places.json,2,source-wikidata-chifte-hamam-q60169037|source-wikimedia-commons-file-turkish-ancient-baths-plovdiv-jpg,https://www.wikidata.org/wiki/Q60169037|https://commons.wikimedia.org/wiki/File:Turkish_ancient_baths_Plovdiv.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-geo-milev-school,places,primary_entity,Основно училище „Гео Милев“,Geo Milev Primary School,/places/place-geo-milev-school/,/en/places/place-geo-milev-school/,/api/history/places.json,2,source-wikidata-primary-school-geo-milev-q58071657|source-wikimedia-commons-geo-milev-school-plovdiv-1-jpg,https://www.wikidata.org/wiki/Q58071657|https://commons.wikimedia.org/wiki/File:Geo_Milev_School%2C_Plovdiv_1.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-agricultural-university-plovdiv-q30257336,places,primary_entity,Аграрен университет,Agricultural University Plovdiv,/places/place-agricultural-university-plovdiv-q30257336/,/en/places/place-agricultural-university-plovdiv-q30257336/,/api/history/places.json,3,source-wikipedia-agricultural-university-plovdiv|source-wikidata-agricultural-university-plovdiv-coordinates|source-wikimedia-commons-agricultural-university-plovdiv-jpg,https://en.wikipedia.org/wiki/Agricultural_University_of_Plovdiv|https://www.wikidata.org/wiki/Q30257336|https://commons.wikimedia.org/wiki/File:Agricultural_University_Plovdiv.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-alyosha-monument-q4063802,places,primary_entity,Паметник на Съветската армия в Пловдив,Alyosha Monument,/places/place-alyosha-monument-q4063802/,/en/places/place-alyosha-monument-q4063802/,/api/history/places.json,3,source-wikipedia-alyosha-monument|source-wikidata-alyosha-monument-coordinates|source-wikimedia-commons-alyoshapoldivmonument-jpg,"https://en.wikipedia.org/wiki/Alyosha_Monument,_Plovdiv|https://www.wikidata.org/wiki/Q4063802|https://commons.wikimedia.org/wiki/File:AlyoshaPoldivMonument.jpg",open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-bishop-s-basilica-of-philippopolis-q20500169,places,primary_entity,Епископска базилика на Филипопол,Bishop's Basilica of Philippopolis,/places/place-bishop-s-basilica-of-philippopolis-q20500169/,/en/places/place-bishop-s-basilica-of-philippopolis-q20500169/,/api/history/places.json,3,source-wikipedia-bishop-s-basilica-of-philippopolis|source-wikidata-bishop-s-basilica-of-philippopolis-coordinates|source-wikimedia-commons-bazilika-golyama2-jpg,"https://en.wikipedia.org/wiki/Great_Basilica,_Plovdiv|https://www.wikidata.org/wiki/Q20500169|https://commons.wikimedia.org/wiki/File:Bazilika_golyama2.jpg",open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-botev-1912-football-complex-q30644373,places,primary_entity,"Футболен комплекс ""БОТЕВ 1912""",Botev 1912 Football Complex,/places/place-botev-1912-football-complex-q30644373/,/en/places/place-botev-1912-football-complex-q30644373/,/api/history/places.json,3,source-wikipedia-botev-1912-football-complex|source-wikidata-botev-1912-football-complex-coordinates|source-wikimedia-commons-botev-plovdiv-stadium-jpg,https://en.wikipedia.org/wiki/Nikola_Shterev_-_Starika_Sports_Complex|https://www.wikidata.org/wiki/Q30644373|https://commons.wikimedia.org/wiki/File:Botev_Plovdiv_stadium.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-church-of-st-constantine-and-helena-q5117391,places,primary_entity,Свети Константин и Елена,Church of St Constantine and Helena,/places/place-church-of-st-constantine-and-helena-q5117391/,/en/places/place-church-of-st-constantine-and-helena-q5117391/,/api/history/places.json,3,source-wikipedia-church-of-st-constantine-and-helena|source-wikidata-church-of-st-constantine-and-helena-coordinates|source-wikimedia-commons-sv-sv-konstantin-i-elena-plovdiv-jpg,https://en.wikipedia.org/wiki/Church_of_Sts._Constantine_and_Helena_(Plovdiv)|https://www.wikidata.org/wiki/Q5117391|https://commons.wikimedia.org/wiki/File:%D0%A1%D0%B2.%D0%A1%D0%B2.%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%B8_%D0%95%D0%BB%D0%B5%D0%BD%D0%B0_%D0%9F%D0%BB%D0%BE%D0%B2%D0%B4%D0%B8%D0%B2.JPG,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-dzhendem-tepe-q5319673,places,primary_entity,Джендем тепе,Dzhendem tepe,/places/place-dzhendem-tepe-q5319673/,/en/places/place-dzhendem-tepe-q5319673/,/api/history/places.json,3,source-wikipedia-dzhendem-tepe|source-wikidata-dzhendem-tepe-coordinates|source-wikimedia-commons-dzhendem-jpg,https://en.wikipedia.org/wiki/Dzhendem_tepe|https://www.wikidata.org/wiki/Q5319673|https://commons.wikimedia.org/wiki/File:Dzhendem.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-eastern-gate-of-philippopolis-q20500154,places,primary_entity,Източна порта на Филипопол,Eastern gate of Philippopolis,/places/place-eastern-gate-of-philippopolis-q20500154/,/en/places/place-eastern-gate-of-philippopolis-q20500154/,/api/history/places.json,3,source-wikipedia-eastern-gate-of-philippopolis|source-wikidata-eastern-gate-of-philippopolis-coordinates|source-wikimedia-commons-east-gate38-jpg,https://en.wikipedia.org/wiki/Eastern_gate_of_Philippopolis|https://www.wikidata.org/wiki/Q20500154|https://commons.wikimedia.org/wiki/File:East_gate38.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-eirene-residence-q26898191,places,primary_entity,Антична жилищна сграда Ейрене (Пловдив),Eirene Residence,/places/place-eirene-residence-q26898191/,/en/places/place-eirene-residence-q26898191/,/api/history/places.json,3,source-wikipedia-eirene-residence|source-wikidata-eirene-residence-coordinates|source-wikimedia-commons-eirene-mosaics-3-jpg,https://en.wikipedia.org/wiki/Domus_Eirene|https://www.wikidata.org/wiki/Q26898191|https://commons.wikimedia.org/wiki/File:Eirene_mosaics_3.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-hristo-botev-stadium-q849662,places,primary_entity,Христо Ботев,Hristo Botev Stadium,/places/place-hristo-botev-stadium-q849662/,/en/places/place-hristo-botev-stadium-q849662/,/api/history/places.json,3,source-wikipedia-hristo-botev-stadium|source-wikidata-hristo-botev-stadium-coordinates|source-wikimedia-commons-hristo-botev-stadium-plovdiv-tb-jpg,https://en.wikipedia.org/wiki/Stadion_Hristo_Botev_(Plovdiv)|https://www.wikidata.org/wiki/Q849662|https://commons.wikimedia.org/wiki/File:Hristo_Botev_Stadium_Plovdiv_TB.JPG,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-humanitarian-high-school-saints-cyril-and-methodius-plovdiv-q12290859,places,primary_entity,"Хуманитарна гимназия ""Св. Св. Кирил и Методий"" Пловдив","Humanitarian High School ""Saints Cyril and Methodius"" Plovdiv",/places/place-humanitarian-high-school-saints-cyril-and-methodius-plovdiv-q12290859/,/en/places/place-humanitarian-high-school-saints-cyril-and-methodius-plovdiv-q12290859/,/api/history/places.json,3,source-wikipedia-humanitarian-high-school-saints-cyril-and-methodius-plovdiv|source-wikidata-humanitarian-high-school-saints-cyril-and-methodius-plovdiv-coordinates|source-wikimedia-commons-basa-1735k-1-345-1-post-card-from-plovdiv-1900-jpg,"https://en.wikipedia.org/wiki/Sts._Cyril_and_Methodius_High_School_of_Humanities,_Plovdiv|https://www.wikidata.org/wiki/Q12290859|https://commons.wikimedia.org/wiki/File:BASA-1735K-1-345-1-Post_card_from_Plovdiv%2C_1900.jpg",open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-international-fair-plovdiv-q1667383,places,primary_entity,Международен панаир Пловдив,International Fair Plovdiv,/places/place-international-fair-plovdiv-q1667383/,/en/places/place-international-fair-plovdiv-q1667383/,/api/history/places.json,3,source-wikipedia-international-fair-plovdiv|source-wikidata-international-fair-plovdiv-coordinates|source-wikimedia-commons-internationa-fair-plovdiv-front-jpg,https://en.wikipedia.org/wiki/International_Fair_Plovdiv|https://www.wikidata.org/wiki/Q1667383|https://commons.wikimedia.org/wiki/File:Internationa_Fair_Plovdiv_Front.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-ivan-vazov-national-library-q630839,places,primary_entity,Народна библиотека „Иван Вазов“,Ivan Vazov National Library,/places/place-ivan-vazov-national-library-q630839/,/en/places/place-ivan-vazov-national-library-q630839/,/api/history/places.json,3,source-wikipedia-ivan-vazov-national-library|source-wikidata-ivan-vazov-national-library-coordinates|source-wikimedia-commons-ivan-vazov-national-library-jpg,https://en.wikipedia.org/wiki/Ivan_Vazov_National_Library|https://www.wikidata.org/wiki/Q630839|https://commons.wikimedia.org/wiki/File:Ivan_Vazov_National_Library.JPG,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-kamenitza-q12282497,places,primary_entity,Каменица АД,Kamenitza,/places/place-kamenitza-q12282497/,/en/places/place-kamenitza-q12282497/,/api/history/places.json,3,source-wikipedia-kamenitza|source-wikidata-kamenitza-coordinates|source-wikimedia-commons-kamenitza-beer-2-jpg,https://en.wikipedia.org/wiki/Kamenitza|https://www.wikidata.org/wiki/Q12282497|https://commons.wikimedia.org/wiki/File:Kamenitza_beer.2.JPG,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-library-of-philippopolis-q26260744,places,primary_entity,Антична библиотека,Library of Philippopolis,/places/place-library-of-philippopolis-q26260744/,/en/places/place-library-of-philippopolis-q26260744/,/api/history/places.json,3,source-wikipedia-library-of-philippopolis|source-wikidata-library-of-philippopolis-coordinates|source-wikimedia-commons-plovdiv-library-2-jpg,https://en.wikipedia.org/wiki/Library_of_Philippopolis|https://www.wikidata.org/wiki/Q26260744|https://commons.wikimedia.org/wiki/File:Plovdiv_library_2.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-lokomotiv-stadium-q3623331,places,primary_entity,Локомотив,Lokomotiv Stadium,/places/place-lokomotiv-stadium-q3623331/,/en/places/place-lokomotiv-stadium-q3623331/,/api/history/places.json,3,source-wikipedia-lokomotiv-stadium|source-wikidata-lokomotiv-stadium-coordinates|source-wikimedia-commons-dsc01891a-jpg,https://en.wikipedia.org/wiki/Stadion_Lokomotiv_(Plovdiv)|https://www.wikidata.org/wiki/Q3623331|https://commons.wikimedia.org/wiki/File:Dsc01891a.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-maritsa-hotel-q6765912,places,primary_entity,Марица,Maritsa Hotel,/places/place-maritsa-hotel-q6765912/,/en/places/place-maritsa-hotel-q6765912/,/api/history/places.json,3,source-wikipedia-maritsa-hotel|source-wikidata-maritsa-hotel-coordinates|source-wikimedia-commons-maritza-hotel-in-plovdiv-jpg,https://en.wikipedia.org/wiki/Maritsa_Hotel|https://www.wikidata.org/wiki/Q6765912|https://commons.wikimedia.org/wiki/File:Maritza_Hotel_in_Plovdiv.JPG,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-markovo-tepe-q6771348,places,primary_entity,Марково тепе,Markovo tepe,/places/place-markovo-tepe-q6771348/,/en/places/place-markovo-tepe-q6771348/,/api/history/places.json,3,source-wikipedia-markovo-tepe|source-wikidata-markovo-tepe-coordinates|source-wikimedia-commons-bulgaria-fortepan-8381-jpg,https://en.wikipedia.org/wiki/Markovo_Tepe|https://www.wikidata.org/wiki/Q6771348|https://commons.wikimedia.org/wiki/File:Bulgaria_Fortepan_8381.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-northern-district-q7059194,places,primary_entity,Северен (район на Пловдив),Northern district,/places/place-northern-district-q7059194/,/en/places/place-northern-district-q7059194/,/api/history/places.json,3,source-wikipedia-northern-district|source-wikidata-northern-district-coordinates|source-wikimedia-commons-district-north-in-plovdiv-jpg,"https://en.wikipedia.org/wiki/Northern_district,_Plovdiv|https://www.wikidata.org/wiki/Q7059194|https://commons.wikimedia.org/wiki/File:District_North_in_Plovdiv.jpg",open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-novotel-plovdiv-q7065087,places,primary_entity,Новотел „Пловдив“,Novotel Plovdiv,/places/place-novotel-plovdiv-q7065087/,/en/places/place-novotel-plovdiv-q7065087/,/api/history/places.json,3,source-wikipedia-novotel-plovdiv|source-wikidata-novotel-plovdiv-coordinates|source-wikimedia-commons-novotel-plovdiv-1-jpg,https://en.wikipedia.org/wiki/Grand_Hotel_Plovdiv|https://www.wikidata.org/wiki/Q7065087|https://commons.wikimedia.org/wiki/File:Novotel_Plovdiv_1.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-odeon-of-philippopolis-q26046109,places,primary_entity,Античен одеон (Пловдив),Odeon of Philippopolis,/places/place-odeon-of-philippopolis-q26046109/,/en/places/place-odeon-of-philippopolis-q26046109/,/api/history/places.json,3,source-wikipedia-odeon-of-philippopolis|source-wikidata-odeon-of-philippopolis-coordinates|source-wikimedia-commons-bulgaria-bulgaria-0812-roman-odeon-7432938030-jpg,https://en.wikipedia.org/wiki/Odeon_of_Philippopolis|https://www.wikidata.org/wiki/Q26046109|https://commons.wikimedia.org/wiki/File:Bulgaria_Bulgaria-0812_-_Roman_Odeon_(7432938030).jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-philippopolis-q27047924,places,primary_entity,Филипопол,Philippopolis,/places/place-philippopolis-q27047924/,/en/places/place-philippopolis-q27047924/,/api/history/places.json,3,source-wikipedia-philippopolis|source-wikidata-philippopolis-coordinates|source-wikimedia-commons-philippopolis-urban-plan-jpg,https://en.wikipedia.org/wiki/Philippopolis_(Thrace)|https://www.wikidata.org/wiki/Q27047924|https://commons.wikimedia.org/wiki/File:Philippopolis_urban_plan.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-plovdiv-central-railway-station-q7205164,places,primary_entity,Централна гара Пловдив,Plovdiv Central railway station,/places/place-plovdiv-central-railway-station-q7205164/,/en/places/place-plovdiv-central-railway-station-q7205164/,/api/history/places.json,3,source-wikipedia-plovdiv-central-railway-station|source-wikidata-plovdiv-central-railway-station-coordinates|source-wikimedia-commons-plovdiv-central-railway-station-platform-side-2007-jpg,https://en.wikipedia.org/wiki/Plovdiv_Central_railway_station|https://www.wikidata.org/wiki/Q7205164|https://commons.wikimedia.org/wiki/File:Plovdiv_Central_railway_station_platform_side%2C_2007.JPG,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-plovdiv-medical-university-q3557727,places,primary_entity,Медицински университет (Пловдив),Plovdiv Medical University,/places/place-plovdiv-medical-university-q3557727/,/en/places/place-plovdiv-medical-university-q3557727/,/api/history/places.json,3,source-wikipedia-plovdiv-medical-university|source-wikidata-plovdiv-medical-university-coordinates|source-wikimedia-commons-plovdiv-medical-unoversity-jpg,https://en.wikipedia.org/wiki/Plovdiv_Medical_University|https://www.wikidata.org/wiki/Q3557727|https://commons.wikimedia.org/wiki/File:Plovdiv_Medical_Unoversity.JPG,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-plovdiv-regional-ethnographic-museum-q876619,places,primary_entity,Регионален етнографски музей,Plovdiv Regional Ethnographic Museum,/places/place-plovdiv-regional-ethnographic-museum-q876619/,/en/places/place-plovdiv-regional-ethnographic-museum-q876619/,/api/history/places.json,3,source-wikipedia-plovdiv-regional-ethnographic-museum|source-wikidata-plovdiv-regional-ethnographic-museum-coordinates|source-wikimedia-commons-regional-ethnographic-museum-plovdiv-jpg,https://en.wikipedia.org/wiki/Plovdiv_Regional_Ethnographic_Museum|https://www.wikidata.org/wiki/Q876619|https://commons.wikimedia.org/wiki/File:Regional_Ethnographic_Museum%2C_Plovdiv.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-plovdiv-regional-history-museum-q1501330,places,primary_entity,"Регионален исторически музей, Пловдив",Plovdiv Regional History Museum,/places/place-plovdiv-regional-history-museum-q1501330/,/en/places/place-plovdiv-regional-history-museum-q1501330/,/api/history/places.json,3,source-wikipedia-plovdiv-regional-history-museum|source-wikidata-plovdiv-regional-history-museum-coordinates|source-wikimedia-commons-plovdiv-regional-history-museum-jpg,https://en.wikipedia.org/wiki/Plovdiv_Regional_Historical_Museum|https://www.wikidata.org/wiki/Q1501330|https://commons.wikimedia.org/wiki/File:Plovdiv-Regional-history-museum.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-plovdiv-synagogue-q7205169,places,primary_entity,Пловдивска синагога,Plovdiv Synagogue,/places/place-plovdiv-synagogue-q7205169/,/en/places/place-plovdiv-synagogue-q7205169/,/api/history/places.json,3,source-wikipedia-plovdiv-synagogue|source-wikidata-plovdiv-synagogue-coordinates|source-wikimedia-commons-synagogue-in-plovdiv-d-jpg,https://en.wikipedia.org/wiki/Plovdiv_Synagogue|https://www.wikidata.org/wiki/Q7205169|https://commons.wikimedia.org/wiki/File:Synagogue_in_Plovdiv_D.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-plovdiv-university-q7205171,places,primary_entity,Пловдивски университет,Plovdiv University,/places/place-plovdiv-university-q7205171/,/en/places/place-plovdiv-university-q7205171/,/api/history/places.json,3,source-wikipedia-plovdiv-university|source-wikidata-plovdiv-university-coordinates|source-wikimedia-commons-plovdiv-university-plovdiv-bulgaria-jpg,https://en.wikipedia.org/wiki/Plovdiv_University_%22Paisii_Hilendarski%22|https://www.wikidata.org/wiki/Q7205171|https://commons.wikimedia.org/wiki/File:Plovdiv_University%2C_Plovdiv%2C_Bulgaria.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-small-basilica-q16744679,places,primary_entity,Малка базилика,Small Basilica,/places/place-small-basilica-q16744679/,/en/places/place-small-basilica-q16744679/,/api/history/places.json,3,source-wikipedia-small-basilica|source-wikidata-small-basilica-coordinates|source-wikimedia-commons-small-basilica-jpg,"https://en.wikipedia.org/wiki/Small_Basilica,_Plovdiv|https://www.wikidata.org/wiki/Q16744679|https://commons.wikimedia.org/wiki/File:Small_basilica.jpg",open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-southern-district-q7570666,places,primary_entity,Южен (район на Пловдив),Southern district,/places/place-southern-district-q7570666/,/en/places/place-southern-district-q7570666/,/api/history/places.json,3,source-wikipedia-southern-district|source-wikidata-southern-district-coordinates|source-wikimedia-commons-olovnata-jpg,"https://en.wikipedia.org/wiki/Southern_district,_Plovdiv|https://www.wikidata.org/wiki/Q7570666|https://commons.wikimedia.org/wiki/File:Olovnata.jpg",open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-synagogue-of-philippopolis-q20499146,places,primary_entity,Антична синагога,Synagogue of Philippopolis,/places/place-synagogue-of-philippopolis-q20499146/,/en/places/place-synagogue-of-philippopolis-q20499146/,/api/history/places.json,3,source-wikipedia-synagogue-of-philippopolis|source-wikidata-synagogue-of-philippopolis-coordinates|source-wikimedia-commons-synagogue-png,https://en.wikipedia.org/wiki/Synagogue_of_Philippopolis|https://www.wikidata.org/wiki/Q20499146|https://commons.wikimedia.org/wiki/File:Synagogue.png,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-tashkyopryu-mosque-q26258392,places,primary_entity,Таш кюпрю джамия,Tashkyopryu Mosque,/places/place-tashkyopryu-mosque-q26258392/,/en/places/place-tashkyopryu-mosque-q26258392/,/api/history/places.json,3,source-wikipedia-tashkyopryu-mosque|source-wikidata-tashkyopryu-mosque-coordinates|source-wikimedia-commons-plovdiv-banya-jpg,https://en.wikipedia.org/wiki/Tashkopryu_Mosque|https://www.wikidata.org/wiki/Q26258392|https://commons.wikimedia.org/wiki/File:%D0%9F%D0%BB%D0%BE%D0%B2%D0%B4%D0%B8%D0%B2_%D0%B1%D0%B0%D0%BD%D1%8F.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-trakiya-district-q3557743,places,primary_entity,Тракия,Trakiya district,/places/place-trakiya-district-q3557743/,/en/places/place-trakiya-district-q3557743/,/api/history/places.json,3,source-wikipedia-trakiya-district|source-wikidata-trakiya-district-coordinates|source-wikimedia-commons-pametnik-kan-krum-panoramio-jpg,https://en.wikipedia.org/wiki/Trakiya_district|https://www.wikidata.org/wiki/Q3557743|https://commons.wikimedia.org/wiki/File:%D0%9F%D0%B0%D0%BC%D0%B5%D1%82%D0%BD%D0%B8%D0%BA_%D0%9A%D0%90%D0%9D_%D0%9A%D0%A0%D0%A3%D0%9C_-_panoramio.jpg,open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-central-district-q5062096,places,primary_entity,Централен,Central district,/places/place-central-district-q5062096/,/en/places/place-central-district-q5062096/,/api/history/places.json,3,source-wikipedia-central-district|source-wikidata-central-district-coordinates|source-wikimedia-commons-plovdiv-main-street-imagesfrombulgaria-jpg,"https://en.wikipedia.org/wiki/Central_district,_Plovdiv|https://www.wikidata.org/wiki/Q5062096|https://commons.wikimedia.org/wiki/File:Plovdiv-main-street-imagesfrombulgaria.JPG",open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-eastern-district-q12281496,places,primary_entity,Източен,Eastern district,/places/place-eastern-district-q12281496/,/en/places/place-eastern-district-q12281496/,/api/history/places.json,3,source-wikipedia-eastern-district|source-wikidata-eastern-district-coordinates|source-wikimedia-commons-view-to-district-east-in-plovdiv-1-jpg,"https://en.wikipedia.org/wiki/Eastern_district,_Plovdiv|https://www.wikidata.org/wiki/Q12281496|https://commons.wikimedia.org/wiki/File:View_to_District_East_in_Plovdiv_1.jpg",open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
place-western-district-q7988480,places,primary_entity,Западен (район на Пловдив),Western district,/places/place-western-district-q7988480/,/en/places/place-western-district-q7988480/,/api/history/places.json,3,source-wikipedia-western-district|source-wikidata-western-district-coordinates|source-wikimedia-commons-view-to-district-west-in-plovdiv-1-jpg,"https://en.wikipedia.org/wiki/Western_district,_Plovdiv|https://www.wikidata.org/wiki/Q7988480|https://commons.wikimedia.org/wiki/File:View_to_District_West_in_Plovdiv_1.jpg",open_license,true,false,true,false,needs_editorial_signoff,needs_independent_editorial_signoff
